# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.913812563642e+00       3.419670324050e+00       8.983381950131e+03       6.533960557317e-04       5.190228979418e+03       1.781250120266e+03       1.512335440841e+04       1.071654485758e+03       1.983469460713e-10       6.161149165453e-08       3.303425244584e-07       3.463692243488e-08       1.371201545522e-10       4.269264056484e-07       4.269264056484e-07      -3.452510006800e-08      -1.003006087215e-13       4.293710046788e-01       9.543010094486e-01 
       1.911465195482e+00       3.423695503443e+00       8.986976511917e+03       6.526705249118e-04       5.186634417633e+03       1.781451629812e+03       1.510070558863e+04       1.071790135624e+03       1.977085646042e-10       6.146270887721e-08       3.295447953832e-07       3.463692243488e-08       1.366788320757e-10       4.259788140920e-07       4.259788140920e-07      -3.452545996932e-08      -9.994729254245e-14       4.297013411190e-01       9.541989705346e-01 
       1.909119718362e+00       3.427725156922e+00       8.990572170148e+03       6.519459423103e-04       5.183038759402e+03       1.781651929512e+03       1.507808025601e+04       1.071925772433e+03       1.970722377737e-10       6.131428538862e-08       3.287489927076e-07       3.463692243488e-08       1.362389299997e-10       4.250335116989e-07       4.250335116989e-07      -3.452581871229e-08      -9.959524272813e-14       4.300318963016e-01       9.540967137555e-01 
       1.906776130760e+00       3.431759288577e+00       8.994168924371e+03       6.512223068459e-04       5.179442005178e+03       1.781851017135e+03       1.505547839130e+04       1.072061396156e+03       1.964379589670e-10       6.116622032114e-08       3.279551117795e-07       3.463692243488e-08       1.358004437526e-10       4.240904929382e-07       4.240904929382e-07      -3.452617630064e-08      -9.924445470810e-14       4.303626702650e-01       9.539942387184e-01 
       1.904434431152e+00       3.435797902499e+00       8.997766774132e+03       6.504996174384e-04       5.175844155417e+03       1.782048890450e+03       1.503289997527e+04       1.072197006765e+03       1.958057215924e-10       6.101851280923e-08       3.271631479582e-07       3.463692243488e-08       1.353633687775e-10       4.231497522927e-07       4.231497522927e-07      -3.452653273809e-08      -9.889492392848e-14       4.306936630469e-01       9.538915450302e-01 
       1.902094618018e+00       3.439841002780e+00       9.001365718973e+03       6.497778730092e-04       5.172245210577e+03       1.782245547221e+03       1.501034498868e+04       1.072332604231e+03       1.951755190796e-10       6.087116198944e-08       3.263730966142e-07       3.463692243488e-08       1.349277005322e-10       4.222112842581e-07       4.222112842581e-07      -3.452688802834e-08      -9.854664585188e-14       4.310248746850e-01       9.537886322974e-01 
       1.899756689838e+00       3.443888593511e+00       9.004965758434e+03       6.490570724809e-04       5.168645171116e+03       1.782440985214e+03       1.498781341234e+04       1.072468188526e+03       1.945473448793e-10       6.072416700042e-08       3.255849531290e-07       3.463692243488e-08       1.344934344892e-10       4.212750833437e-07       4.212750833437e-07      -3.452724217509e-08      -9.819961595730e-14       4.313563052163e-01       9.536855001259e-01 
       1.897420645093e+00       3.447940678786e+00       9.008566892053e+03       6.483372147774e-04       5.165044037497e+03       1.782635202191e+03       1.496530522706e+04       1.072603759620e+03       1.939211924635e-10       6.057752698288e-08       3.247987128956e-07       3.463692243488e-08       1.340605661354e-10       4.203411440720e-07       4.203411440720e-07      -3.452759518201e-08      -9.785382974011e-14       4.316879546779e-01       9.535821481216e-01 
       1.895086482267e+00       3.451997262700e+00       9.012169119366e+03       6.476182988240e-04       5.161441810183e+03       1.782828195910e+03       1.494282041367e+04       1.072739317484e+03       1.932970553251e-10       6.043124107963e-08       3.240143713178e-07       3.463692243488e-08       1.336290909723e-10       4.194094609786e-07       4.194094609786e-07      -3.452794705278e-08      -9.750928271196e-14       4.320198231060e-01       9.534785758895e-01 
       1.892754199843e+00       3.456058349346e+00       9.015772439907e+03       6.469003235472e-04       5.157838489642e+03       1.783019964130e+03       1.492035895302e+04       1.072874862091e+03       1.926749269777e-10       6.028530843552e-08       3.232319238107e-07       3.463692243488e-08       1.331990045161e-10       4.184800286126e-07       4.184800286126e-07      -3.452829779105e-08      -9.716597040073e-14       4.323519105370e-01       9.533747830345e-01 
       1.890423796306e+00       3.460123942820e+00       9.019376853208e+03       6.461832878749e-04       5.154234076341e+03       1.783210504608e+03       1.489792082599e+04       1.073010393409e+03       1.920548009561e-10       6.013972819749e-08       3.224513658003e-07       3.463692243488e-08       1.327703022970e-10       4.175528415359e-07       4.175528415359e-07      -3.452864740046e-08      -9.682388835050e-14       4.326842170067e-01       9.532707691611e-01 
       1.888095270143e+00       3.464194047210e+00       9.022982358797e+03       6.454671907356e-04       5.150628570753e+03       1.783399815096e+03       1.487550601346e+04       1.073145911412e+03       1.914366708158e-10       5.999449951452e-08       3.216726927238e-07       3.463692243488e-08       1.323429798600e-10       4.166278943239e-07       4.166278943239e-07      -3.452899588465e-08      -9.648303212135e-14       4.330167425501e-01       9.531665338752e-01 
       1.885768619842e+00       3.468268666617e+00       9.026588956201e+03       6.447520310602e-04       5.147021973349e+03       1.783587893347e+03       1.485311449633e+04       1.073281416069e+03       1.908205301330e-10       5.984962153767e-08       3.208959000294e-07       3.463692243488e-08       1.319170327642e-10       4.157051815648e-07       4.157051815648e-07      -3.452934324724e-08      -9.614339728957e-14       4.333494872027e-01       9.530620767792e-01 
       1.883443843890e+00       3.472347805141e+00       9.030196644944e+03       6.440378077805e-04       5.143414284605e+03       1.783774737110e+03       1.483074625552e+04       1.073416907352e+03       1.902063725047e-10       5.970509342003e-08       3.201209831761e-07       3.463692243488e-08       1.314924565830e-10       4.147846978601e-07       4.147846978601e-07      -3.452968949185e-08      -9.580497944740e-14       4.336824509993e-01       9.529573974761e-01 
       1.881120940779e+00       3.476431466878e+00       9.033805424551e+03       6.433245198297e-04       5.139805504999e+03       1.783960344133e+03       1.480840127198e+04       1.073552385230e+03       1.895941915484e-10       5.956091431674e-08       3.193479376342e-07       3.463692243488e-08       1.310692469042e-10       4.138664378243e-07       4.138664378243e-07      -3.453003462206e-08      -9.546777420303e-14       4.340156339743e-01       9.528524955690e-01 
       1.878799908998e+00       3.480519655929e+00       9.037415294540e+03       6.426121661420e-04       5.136195635010e+03       1.784144712161e+03       1.478607952666e+04       1.073687849676e+03       1.889839809021e-10       5.941708338498e-08       3.185767588846e-07       3.463692243488e-08       1.306473993295e-10       4.129503960847e-07       4.129503960847e-07      -3.453037864147e-08      -9.513177718051e-14       4.343490361619e-01       9.527473706603e-01 
       1.876480747042e+00       3.484612376392e+00       9.041026254429e+03       6.419007456532e-04       5.132584675120e+03       1.784327838939e+03       1.476378100055e+04       1.073823300659e+03       1.883757342243e-10       5.927359978397e-08       3.178074424194e-07       3.463692243488e-08       1.302269094752e-10       4.120365672820e-07       4.120365672820e-07      -3.453072155364e-08      -9.479698401973e-14       4.346826575957e-01       9.526420223521e-01 
       1.874163453403e+00       3.488709632368e+00       9.044638303735e+03       6.411902573002e-04       5.128972625814e+03       1.784509722208e+03       1.474150567462e+04       1.073958738151e+03       1.877694451941e-10       5.913046267496e-08       3.170399837414e-07       3.463692243488e-08       1.298077729714e-10       4.111249460694e-07       4.111249460694e-07      -3.453106336216e-08      -9.446339037635e-14       4.350164983092e-01       9.525364502461e-01 
       1.871848026577e+00       3.492811427956e+00       9.048251441970e+03       6.404807000214e-04       5.125359487579e+03       1.784690359708e+03       1.471925352990e+04       1.074094162122e+03       1.871651075107e-10       5.898767122121e-08       3.162743783643e-07       3.463692243488e-08       1.293899854622e-10       4.102155271134e-07       4.102155271134e-07      -3.453140407055e-08      -9.413099192172e-14       4.353505583355e-01       9.524306539436e-01 
       1.869534465059e+00       3.496917767260e+00       9.051865668646e+03       6.397720727563e-04       5.121745260903e+03       1.784869749177e+03       1.469702454741e+04       1.074229572542e+03       1.865627148936e-10       5.884522458802e-08       3.155106218127e-07       3.463692243488e-08       1.289735426059e-10       4.093083050931e-07       4.093083050931e-07      -3.453174368238e-08      -9.379978434289e-14       4.356848377072e-01       9.523246330456e-01 
       1.867222767346e+00       3.501028654379e+00       9.055480983272e+03       6.390643744456e-04       5.118129946277e+03       1.785047888349e+03       1.467481870820e+04       1.074364969382e+03       1.859622610828e-10       5.870312194270e-08       3.147487096218e-07       3.463692243488e-08       1.285584400748e-10       4.084032747006e-07       4.084032747006e-07      -3.453208220116e-08      -9.346976334246e-14       4.360193364567e-01       9.522183871526e-01 
       1.864912931938e+00       3.505144093419e+00       9.059097385354e+03       6.383576040317e-04       5.114513544196e+03       1.785224774959e+03       1.465263599334e+04       1.074500352612e+03       1.853637398380e-10       5.856136245457e-08       3.139886373380e-07       3.463692243488e-08       1.281446735551e-10       4.075004306408e-07       4.075004306408e-07      -3.453241963041e-08      -9.314092463860e-14       4.363540546160e-01       9.521119158646e-01 
       1.862604957335e+00       3.509264088480e+00       9.062714874396e+03       6.376517604580e-04       5.110896055154e+03       1.785400406738e+03       1.463047638390e+04       1.074635722203e+03       1.847671449394e-10       5.841994529495e-08       3.132304005179e-07       3.463692243488e-08       1.277322387466e-10       4.065997676314e-07       4.065997676314e-07      -3.453275597365e-08      -9.281326396498e-14       4.366889922168e-01       9.520052187816e-01 
       1.860298842035e+00       3.513388643669e+00       9.066333449900e+03       6.369468426691e-04       5.107277479650e+03       1.785574781415e+03       1.460833986100e+04       1.074771078126e+03       1.841724701869e-10       5.827886963718e-08       3.124739947294e-07       3.463692243488e-08       1.273211313634e-10       4.057012804030e-07       4.057012804030e-07      -3.453309123436e-08      -9.248677707065e-14       4.370241492902e-01       9.518982955028e-01 
       1.857994584543e+00       3.517517763088e+00       9.069953111366e+03       6.362428496112e-04       5.103657818183e+03       1.785747896719e+03       1.458622640573e+04       1.074906420350e+03       1.835797094005e-10       5.813813465656e-08       3.117194155506e-07       3.463692243488e-08       1.269113471331e-10       4.048049636985e-07       4.048049636985e-07      -3.453342541603e-08      -9.216145972009e-14       4.373595258674e-01       9.517911456272e-01 
       1.855692183362e+00       3.521651450843e+00       9.073573858292e+03       6.355397802315e-04       5.100037071258e+03       1.785919750375e+03       1.456413599925e+04       1.075041748845e+03       1.829888564202e-10       5.799773953042e-08       3.109666585706e-07       3.463692243488e-08       1.265028817970e-10       4.039108122741e-07       4.039108122741e-07      -3.453375852214e-08      -9.183730769306e-14       4.376951219787e-01       9.516837687535e-01 
       1.853391636995e+00       3.525789711041e+00       9.077195690171e+03       6.348376334785e-04       5.096415239378e+03       1.786090340106e+03       1.454206862270e+04       1.075177063583e+03       1.823999051057e-10       5.785768343806e-08       3.102157193891e-07       3.463692243488e-08       1.260957311105e-10       4.030188208982e-07       4.030188208982e-07      -3.453409055614e-08      -9.151431678460e-14       4.380309376545e-01       9.515761644798e-01 
       1.851092943950e+00       3.529932547782e+00       9.080818606498e+03       6.341364083021e-04       5.092792323052e+03       1.786259663635e+03       1.452002425725e+04       1.075312364532e+03       1.818128493363e-10       5.771796556077e-08       3.094665936163e-07       3.463692243488e-08       1.256898908421e-10       4.021289843521e-07       4.021289843521e-07      -3.453442152148e-08      -9.119248280493e-14       4.383669729244e-01       9.514683324047e-01 
       1.848796102732e+00       3.534079965169e+00       9.084442606761e+03       6.334361036528e-04       5.089168322788e+03       1.786427718680e+03       1.449800288410e+04       1.075447651663e+03       1.812276830114e-10       5.757858508179e-08       3.087192768731e-07       3.463692243488e-08       1.252853567744e-10       4.012412974296e-07       4.012412974296e-07      -3.453475142162e-08      -9.087180157938e-14       4.387032278177e-01       9.513602721268e-01 
       1.846501111849e+00       3.538231967316e+00       9.088067690450e+03       6.327367184836e-04       5.085543239099e+03       1.786594502960e+03       1.447600448445e+04       1.075582924947e+03       1.806444000496e-10       5.743954118636e-08       3.079737647910e-07       3.463692243488e-08       1.248821247032e-10       4.003557549370e-07       4.003557549370e-07      -3.453508025996e-08      -9.055226894851e-14       4.390397023639e-01       9.512519832419e-01 
       1.844207969812e+00       3.542388558329e+00       9.091693857050e+03       6.320382517482e-04       5.081917072499e+03       1.786760014189e+03       1.445402903953e+04       1.075718184353e+03       1.800629943894e-10       5.730083306169e-08       3.072300530120e-07       3.463692243488e-08       1.244801904382e-10       3.994723516934e-07       3.994723516934e-07      -3.453540803993e-08      -9.023388076786e-14       4.393763965916e-01       9.511434653467e-01 
       1.841916675131e+00       3.546549742317e+00       9.095321106045e+03       6.313407024016e-04       5.078289823504e+03       1.786924250082e+03       1.443207653057e+04       1.075853429850e+03       1.794834599886e-10       5.716245989694e-08       3.064881371885e-07       3.463692243488e-08       1.240795498023e-10       3.985910825301e-07       3.985910825301e-07      -3.453573476495e-08      -8.991663290795e-14       4.397133105292e-01       9.510347180376e-01 
       1.839627226318e+00       3.550715523388e+00       9.098949436915e+03       6.306440693998e-04       5.074661492634e+03       1.787087208350e+03       1.441014693883e+04       1.075988661410e+03       1.789057908247e-10       5.702442088321e-08       3.057480129838e-07       3.463692243488e-08       1.236801986320e-10       3.977119422913e-07       3.977119422913e-07      -3.453606043839e-08      -8.960052125424e-14       4.400504442048e-01       9.509257409107e-01 
       1.837339621885e+00       3.554885905651e+00       9.102578849140e+03       6.299483517006e-04       5.071032080409e+03       1.787248886702e+03       1.438824024559e+04       1.076123879001e+03       1.783299808942e-10       5.688671521360e-08       3.050096760711e-07       3.463692243488e-08       1.232821327771e-10       3.968349258333e-07       3.968349258333e-07      -3.453638506365e-08      -8.928554170708e-14       4.403877976461e-01       9.508165335615e-01 
       1.835053860347e+00       3.559060893216e+00       9.106209342196e+03       6.292535482626e-04       5.067401587354e+03       1.787409282847e+03       1.436635643215e+04       1.076259082593e+03       1.777560242133e-10       5.674934208313e-08       3.042731221346e-07       3.463692243488e-08       1.228853481008e-10       3.959600280249e-07       3.959600280249e-07      -3.453670864411e-08      -8.897169018163e-14       4.407253708803e-01       9.507070955853e-01 
       1.832769940218e+00       3.563240490193e+00       9.109840915557e+03       6.285596580459e-04       5.063770013993e+03       1.787568394489e+03       1.434449547982e+04       1.076394272157e+03       1.771839148173e-10       5.661230068875e-08       3.035383468685e-07       3.463692243488e-08       1.224898404797e-10       3.950872437474e-07       3.950872437474e-07      -3.453703118311e-08      -8.865896260782e-14       4.410631639343e-01       9.505974265770e-01 
       1.830487860017e+00       3.567424700692e+00       9.113473568694e+03       6.278666800118e-04       5.060137360856e+03       1.787726219333e+03       1.432265736992e+04       1.076529447661e+03       1.766136467606e-10       5.647559022937e-08       3.028053459776e-07       3.463692243488e-08       1.220956058034e-10       3.942165678944e-07       3.942165678944e-07      -3.453735268402e-08      -8.834735493032e-14       4.414011768348e-01       9.504875261311e-01 
       1.828207618260e+00       3.571613528823e+00       9.117107301077e+03       6.271746131229e-04       5.056503628472e+03       1.787882755080e+03       1.430084208380e+04       1.076664609076e+03       1.760452141168e-10       5.633920990584e-08       3.020741151771e-07       3.463692243488e-08       1.217026399751e-10       3.933479953719e-07       3.933479953719e-07      -3.453767315018e-08      -8.803686310845e-14       4.417394096079e-01       9.503773938417e-01 
       1.825929213466e+00       3.575806978699e+00       9.120742112174e+03       6.264834563430e-04       5.052868817376e+03       1.788037999430e+03       1.427904960283e+04       1.076799756370e+03       1.754786109788e-10       5.620315892092e-08       3.013446501925e-07       3.463692243488e-08       1.213109389108e-10       3.924815210982e-07       3.924815210982e-07      -3.453799258491e-08      -8.772748311615e-14       4.420778622794e-01       9.502670293027e-01 
       1.823652644156e+00       3.580005054431e+00       9.124378001448e+03       6.257932086372e-04       5.049232928102e+03       1.788191950080e+03       1.425727990839e+04       1.076934889514e+03       1.749138314582e-10       5.606743647932e-08       3.006169467596e-07       3.463692243488e-08       1.209204985401e-10       3.916171400038e-07       3.916171400038e-07      -3.453831099154e-08      -8.741921094193e-14       4.424165348748e-01       9.501564321073e-01 
       1.821377908850e+00       3.584207760131e+00       9.128014968362e+03       6.251038689719e-04       5.045595961188e+03       1.788344604727e+03       1.423553298188e+04       1.077070008477e+03       1.743508696856e-10       5.593204178764e-08       2.998910006244e-07       3.463692243488e-08       1.205313148053e-10       3.907548470314e-07       3.907548470314e-07      -3.453862837338e-08      -8.711204258878e-14       4.427554274191e-01       9.500456018487e-01 
       1.819105006072e+00       3.588415099911e+00       9.131653012376e+03       6.244154363147e-04       5.041957917174e+03       1.788495961063e+03       1.421380880471e+04       1.077205113229e+03       1.737897198106e-10       5.579697405441e-08       2.991668075434e-07       3.463692243488e-08       1.201433836619e-10       3.898946371362e-07       3.898946371362e-07      -3.453894473372e-08      -8.680597407418e-14       4.430945399370e-01       9.499345381196e-01 
       1.816833934345e+00       3.592627077885e+00       9.135292132947e+03       6.237279096345e-04       5.038318796602e+03       1.788646016782e+03       1.419210735832e+04       1.077340203737e+03       1.732303760017e-10       5.566223249009e-08       2.984443632832e-07       3.463692243488e-08       1.197567010784e-10       3.890365052853e-07       3.890365052853e-07      -3.453926007585e-08      -8.650100142998e-14       4.434338724528e-01       9.498232405122e-01 
       1.814564692194e+00       3.596843698165e+00       9.138932329531e+03       6.230412879014e-04       5.034678600019e+03       1.788794769572e+03       1.417042862416e+04       1.077475279973e+03       1.726728324460e-10       5.552781630702e-08       2.977236636207e-07       3.463692243488e-08       1.193712630364e-10       3.881804464581e-07       3.881804464581e-07      -3.453957440305e-08      -8.619712070241e-14       4.437734249905e-01       9.497117086185e-01 
       1.812297278145e+00       3.601064964858e+00       9.142573601580e+03       6.223555700861e-04       5.031037327970e+03       1.788942217121e+03       1.414877258370e+04       1.077610341905e+03       1.721170833493e-10       5.539372471945e-08       2.970047043428e-07       3.463692243488e-08       1.189870655303e-10       3.873264556460e-07       3.873264556460e-07      -3.453988771858e-08      -8.589432795188e-14       4.441131975733e-01       9.495999420319e-01 
       1.810031690726e+00       3.605290882080e+00       9.146215948544e+03       6.216707551616e-04       5.027394981006e+03       1.789088357116e+03       1.412713921842e+04       1.077745389501e+03       1.715631229362e-10       5.525995694353e-08       2.962874812469e-07       3.463692243488e-08       1.186041045674e-10       3.864745278528e-07       3.864745278528e-07      -3.454020002571e-08      -8.559261925320e-14       4.444531902245e-01       9.494879403430e-01 
       1.807767928464e+00       3.609521453947e+00       9.149859369871e+03       6.209868421019e-04       5.023751559678e+03       1.789233187241e+03       1.410552850984e+04       1.077880422733e+03       1.710109454498e-10       5.512651219730e-08       2.955719901403e-07       3.463692243488e-08       1.182223761678e-10       3.856246580941e-07       3.856246580941e-07      -3.454051132767e-08      -8.529199069535e-14       4.447934029670e-01       9.493757031421e-01 
       1.805505989890e+00       3.613756684575e+00       9.153503865008e+03       6.203038298820e-04       5.020107064542e+03       1.789376705176e+03       1.408394043946e+04       1.078015441568e+03       1.704605451517e-10       5.499338970069e-08       2.948582268404e-07       3.463692243488e-08       1.178418763646e-10       3.847768413975e-07       3.847768413975e-07      -3.454082162771e-08      -8.499243838142e-14       4.451338358232e-01       9.492632300198e-01 
       1.803245873534e+00       3.617996578077e+00       9.157149433396e+03       6.196217174784e-04       5.016461496153e+03       1.789518908603e+03       1.406237498883e+04       1.078150445975e+03       1.699119163219e-10       5.486058867552e-08       2.941461871750e-07       3.463692243488e-08       1.174626012036e-10       3.839310728029e-07       3.839310728029e-07      -3.454113092904e-08      -8.469395842861e-14       4.454744888151e-01       9.491505205664e-01 
       1.800987577928e+00       3.622241138569e+00       9.160796074478e+03       6.189405038687e-04       5.012814855072e+03       1.789659795200e+03       1.404083213951e+04       1.078285435924e+03       1.693650532592e-10       5.472810834549e-08       2.934358669816e-07       3.463692243488e-08       1.170845467431e-10       3.830873473620e-07       3.830873473620e-07      -3.454143923488e-08      -8.439654696815e-14       4.458153619643e-01       9.490375743718e-01 
       1.798731101606e+00       3.626490370165e+00       9.164443787691e+03       6.182601880316e-04       5.009167141859e+03       1.789799362641e+03       1.401931187306e+04       1.078420411383e+03       1.688199502802e-10       5.459594793615e-08       2.927272621081e-07       3.463692243488e-08       1.167077090543e-10       3.822456601384e-07       3.822456601384e-07      -3.454174654843e-08      -8.410020014526e-14       4.461564552922e-01       9.489243910254e-01 
       1.796476443102e+00       3.630744276982e+00       9.168092572471e+03       6.175807689472e-04       5.005518357079e+03       1.789937608603e+03       1.399781417108e+04       1.078555372321e+03       1.682766017201e-10       5.446410667494e-08       2.920203684120e-07       3.463692243488e-08       1.163320842211e-10       3.814060062078e-07       3.814060062078e-07      -3.454205287290e-08      -8.380491411910e-14       4.464977688195e-01       9.488109701165e-01 
       1.794223600951e+00       3.635002863135e+00       9.171742428251e+03       6.169022455970e-04       5.001868501298e+03       1.790074530756e+03       1.397633901518e+04       1.078690318707e+03       1.677350019324e-10       5.433258379118e-08       2.913151817613e-07       3.463692243488e-08       1.159576683399e-10       3.805683806577e-07       3.805683806577e-07      -3.454235821145e-08      -8.351068506274e-14       4.468393025667e-01       9.486973112339e-01 
       1.791972573690e+00       3.639266132739e+00       9.175393354464e+03       6.162246169633e-04       4.998217575086e+03       1.790210126770e+03       1.395488638698e+04       1.078825250510e+03       1.671951452886e-10       5.420137851603e-08       2.906116980336e-07       3.463692243488e-08       1.155844575197e-10       3.797327785873e-07       3.797327785873e-07      -3.454266256727e-08      -8.321750916305e-14       4.471810565540e-01       9.485834139660e-01 
       1.789723359858e+00       3.643534089912e+00       9.179045350536e+03       6.155478820301e-04       4.994565579013e+03       1.790344394316e+03       1.393345626812e+04       1.078960167698e+03       1.666570261783e-10       5.407049008249e-08       2.899099131167e-07       3.463692243488e-08       1.152124478819e-10       3.788991951081e-07       3.788991951081e-07      -3.454296594352e-08      -8.292538262074e-14       4.475230308011e-01       9.484692779011e-01 
       1.787475957993e+00       3.647806738769e+00       9.182698415895e+03       6.148720397823e-04       4.990912513654e+03       1.790477331058e+03       1.391204864026e+04       1.079095070240e+03       1.661206390093e-10       5.393991772546e-08       2.892098229080e-07       3.463692243488e-08       1.148416355605e-10       3.780676253430e-07       3.780676253430e-07      -3.454326834335e-08      -8.263430165022e-14       4.478652253271e-01       9.483549026269e-01 
       1.785230366635e+00       3.652084083428e+00       9.186352549965e+03       6.141970892062e-04       4.987258379585e+03       1.790608934661e+03       1.389066348508e+04       1.079229958105e+03       1.655859782074e-10       5.380966068166e-08       2.885114233153e-07       3.463692243488e-08       1.144720167020e-10       3.772380644267e-07       3.772380644267e-07      -3.454356976991e-08      -8.234426247960e-14       4.482076401512e-01       9.482402877309e-01 
       1.782986584327e+00       3.656366128004e+00       9.190007752165e+03       6.135230292893e-04       4.983603177384e+03       1.790739202787e+03       1.386930078427e+04       1.079364831261e+03       1.650530382162e-10       5.367971818963e-08       2.878147102558e-07       3.463692243488e-08       1.141035874652e-10       3.764105075060e-07       3.764105075060e-07      -3.454387022632e-08      -8.205526135065e-14       4.485502752917e-01       9.481254328001e-01 
       1.780744609610e+00       3.660652876616e+00       9.193664021917e+03       6.128498590203e-04       4.979946907633e+03       1.790868133098e+03       1.384796051954e+04       1.079499689677e+03       1.645218134972e-10       5.355008948980e-08       2.871196796569e-07       3.463692243488e-08       1.137363440213e-10       3.755849497391e-07       3.755849497391e-07      -3.454416971570e-08      -8.176729451870e-14       4.488931307668e-01       9.480103374214e-01 
       1.778504441028e+00       3.664944333380e+00       9.197321358635e+03       6.121775773891e-04       4.976289570914e+03       1.790995723251e+03       1.382664267263e+04       1.079634533321e+03       1.639922985298e-10       5.342077382439e-08       2.864263274556e-07       3.463692243488e-08       1.133702825537e-10       3.747613862960e-07       3.747613862960e-07      -3.454446824118e-08      -8.148035825263e-14       4.492362065942e-01       9.478950011811e-01 
       1.776266077127e+00       3.669240502412e+00       9.200979761734e+03       6.115061833868e-04       4.972631167816e+03       1.791121970903e+03       1.380534722527e+04       1.079769362161e+03       1.634644878113e-10       5.329177043748e-08       2.857346495989e-07       3.463692243488e-08       1.130053992584e-10       3.739398123584e-07       3.739398123584e-07      -3.454476580585e-08      -8.119444883482e-14       4.495795027913e-01       9.477794236658e-01 
       1.774029516452e+00       3.673541387822e+00       9.204639230625e+03       6.108356760052e-04       4.968971698925e+03       1.791246873710e+03       1.378407415923e+04       1.079904176166e+03       1.629383758563e-10       5.316307857496e-08       2.850446420435e-07       3.463692243488e-08       1.126416903433e-10       3.731202231195e-07       3.731202231195e-07      -3.454506241281e-08      -8.090956256101e-14       4.499230193746e-01       9.476636044630e-01 
       1.771794757551e+00       3.677846993735e+00       9.208299764717e+03       6.101660542385e-04       4.965311164832e+03       1.791370429324e+03       1.376282345629e+04       1.080038975304e+03       1.624139571976e-10       5.303469748454e-08       2.843563007558e-07       3.463692243488e-08       1.122791520286e-10       3.723026137844e-07       3.723026137844e-07      -3.454535806514e-08      -8.062569574049e-14       4.502667563610e-01       9.475475431565e-01 
       1.769561798973e+00       3.682157324267e+00       9.211961363417e+03       6.094973170813e-04       4.961649566133e+03       1.791492635396e+03       1.374159509825e+04       1.080173759544e+03       1.618912263851e-10       5.290662641574e-08       2.836696217120e-07       3.463692243488e-08       1.119177805469e-10       3.714869795696e-07       3.714869795696e-07      -3.454565276590e-08      -8.034284469582e-14       4.506107137666e-01       9.474312393316e-01 
       1.767330639266e+00       3.686472383537e+00       9.215624026129e+03       6.088294635299e-04       4.957986903421e+03       1.791613489574e+03       1.372038906692e+04       1.080308528852e+03       1.613701779865e-10       5.277886461993e-08       2.829846008981e-07       3.463692243488e-08       1.115575721426e-10       3.706733157030e-07       3.706733157030e-07      -3.454594651817e-08      -8.006100576286e-14       4.509548916070e-01       9.473146925730e-01 
       1.765101276983e+00       3.690792175662e+00       9.219287752254e+03       6.081624925813e-04       4.954323177296e+03       1.791732989506e+03       1.369920534413e+04       1.080443283198e+03       1.608508065870e-10       5.265141135024e-08       2.823012343097e-07       3.463692243488e-08       1.111985230724e-10       3.698616174244e-07       3.698616174244e-07      -3.454623932499e-08      -7.978017529072e-14       4.512992898977e-01       9.471979024652e-01 
       1.762873710674e+00       3.695116704760e+00       9.222952541192e+03       6.074964032342e-04       4.950658388358e+03       1.791851132837e+03       1.367804391172e+04       1.080578022550e+03       1.603331067891e-10       5.252426586163e-08       2.816195179520e-07       3.463692243488e-08       1.108406296049e-10       3.690518799849e-07       3.690518799849e-07      -3.454653118941e-08      -7.950034964173e-14       4.516439086536e-01       9.470808685925e-01 
       1.760647938893e+00       3.699445974948e+00       9.226618392338e+03       6.068311944881e-04       4.946992537211e+03       1.791967917211e+03       1.365690475157e+04       1.080712746874e+03       1.598170732127e-10       5.239742741085e-08       2.809394478400e-07       3.463692243488e-08       1.104838880208e-10       3.682440986470e-07       3.682440986470e-07      -3.454682211447e-08      -7.922152519134e-14       4.519887478891e-01       9.469635905386e-01 
       1.758423960195e+00       3.703779990345e+00       9.230285305088e+03       6.061668653439e-04       4.943325624461e+03       1.792083340268e+03       1.363578784556e+04       1.080847456141e+03       1.593027004952e-10       5.227089525645e-08       2.802610199983e-07       3.463692243488e-08       1.101282946127e-10       3.674382686847e-07       3.674382686847e-07      -3.454711210317e-08      -7.894369832814e-14       4.523338076184e-01       9.468460678872e-01 
       1.756201773134e+00       3.708118755068e+00       9.233953278833e+03       6.055034148038e-04       4.939657650716e+03       1.792197399648e+03       1.361469317558e+04       1.080982150316e+03       1.587899832910e-10       5.214466865878e-08       2.795842304610e-07       3.463692243488e-08       1.097738456853e-10       3.666343853836e-07       3.666343853836e-07      -3.454740115855e-08      -7.866686545377e-14       4.526790878552e-01       9.467283002213e-01 
