# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  302       5.428110283618e-10       1.256606259469e-12       1.614150585241e-11       0.000000000000e+00 
  303       5.382348086580e-10       1.280812090784e-12       1.617980539474e-11       0.000000000000e+00 
  304       5.336518128892e-10       1.305149586713e-12       1.621305359663e-11       0.000000000000e+00 
  305       5.290632726847e-10       1.329611657764e-12       1.624123578232e-11       0.000000000000e+00 
  306       5.244704312950e-10       1.354191042309e-12       1.626433875496e-11       0.000000000000e+00 
  307       5.198745435925e-10       1.378880305290e-12       1.628235081344e-11       0.000000000000e+00 
  308       5.152768760723e-10       1.403671836928e-12       1.629526176922e-11       0.000000000000e+00 
  309       5.106787068525e-10       1.428557851421e-12       1.630306296320e-11       0.000000000000e+00 
  310       5.060813256751e-10       1.453530385658e-12       1.630574728249e-11       0.000000000000e+00 
  311       5.014860339064e-10       1.478581297917e-12       1.630330917734e-11       0.000000000000e+00 
  312       4.968941445377e-10       1.503702266573e-12       1.629574467791e-11       0.000000000000e+00 
  313       4.923069821857e-10       1.528884788804e-12       1.628305141114e-11       0.000000000000e+00 
  314       4.877258830934e-10       1.554120179295e-12       1.626522861759e-11       0.000000000000e+00 
  315       4.831521951306e-10       1.579399568943e-12       1.624227716825e-11       0.000000000000e+00 
  316       4.785872777942e-10       1.604713903564e-12       1.621419958142e-11       0.000000000000e+00 
  317       4.740325022092e-10       1.630053942596e-12       1.618100003953e-11       0.000000000000e+00 
  318       4.694892511293e-10       1.655410257804e-12       1.614268440596e-11       0.000000000000e+00 
  319       4.649589189371e-10       1.680773231990e-12       1.609926024192e-11       0.000000000000e+00 
  320       4.604429116450e-10       1.706133057692e-12       1.605073682326e-11       0.000000000000e+00 
  321       4.559426468958e-10       1.731479735892e-12       1.599712515731e-11       0.000000000000e+00 
  322       4.514595539633e-10       1.756803074720e-12       1.593843799973e-11       0.000000000000e+00 
  323       4.469950737527e-10       1.782092688164e-12       1.587468987135e-11       0.000000000000e+00 
  324       4.425506588013e-10       1.807337994767e-12       1.580589707499e-11       0.000000000000e+00 
  325       4.381277732795e-10       1.832528216340e-12       1.573207771232e-11       0.000000000000e+00 
  326       4.337278929906e-10       1.857652376662e-12       1.565325170071e-11       0.000000000000e+00 
  327       4.293525053720e-10       1.882699300188e-12       1.556944079002e-11       0.000000000000e+00 
  328       4.250031094957e-10       1.907657610754e-12       1.548066857949e-11       0.000000000000e+00 
  329       4.206812160689e-10       1.932515730280e-12       1.538696053456e-11       0.000000000000e+00 
  330       4.163883474343e-10       1.957261877476e-12       1.528834400369e-11       0.000000000000e+00 
  331       4.121260375711e-10       1.981884066552e-12       1.518484823524e-11       0.000000000000e+00 
  332       4.078957140745e-10       2.006370974476e-12       1.507650490025e-11       0.000000000000e+00 
  333       4.036983384064e-10       2.030714587226e-12       1.496334965163e-11       0.000000000000e+00 
  334       3.995347499471e-10       2.054907666484e-12       1.484542066594e-11       0.000000000000e+00 
  335       3.954057824727e-10       2.078942891147e-12       1.472275816092e-11       0.000000000000e+00 
  336       3.913122640283e-10       2.102812856971e-12       1.459540441284e-11       0.000000000000e+00 
  337       3.872550168000e-10       2.126510076219e-12       1.446340377390e-11       0.000000000000e+00 
  338       3.832348569875e-10       2.150026977309e-12       1.432680268965e-11       0.000000000000e+00 
  339       3.792525946766e-10       2.173355904463e-12       1.418564971632e-11       0.000000000000e+00 
  340       3.753090337118e-10       2.196489117357e-12       1.403999553825e-11       0.000000000000e+00 
  341       3.714049715686e-10       2.219418790763e-12       1.388989298526e-11       0.000000000000e+00 
  342       3.675411992263e-10       2.242137014202e-12       1.373539705007e-11       0.000000000000e+00 
  343       3.637185010400e-10       2.264635791592e-12       1.357656490562e-11       0.000000000000e+00 
  344       3.599376546138e-10       2.286907040892e-12       1.341345592253e-11       0.000000000000e+00 
  345       3.561994306725e-10       2.308942593753e-12       1.324613168647e-11       0.000000000000e+00 
  346       3.525045929349e-10       2.330734195167e-12       1.307465601551e-11       0.000000000000e+00 
  347       3.488538979856e-10       2.352273503112e-12       1.289909497755e-11       0.000000000000e+00 
  348       3.452480951478e-10       2.373552088202e-12       1.271951690771e-11       0.000000000000e+00 
  349       3.416879263559e-10       2.394561433333e-12       1.253599242568e-11       0.000000000000e+00 
  350       3.381741260279e-10       2.415292933333e-12       1.234859445314e-11       0.000000000000e+00 
  351       3.347074209378e-10       2.435737894612e-12       1.215739823114e-11       0.000000000000e+00 
  352       3.312885300882e-10       2.455887534802e-12       1.196248133749e-11       0.000000000000e+00 
  353       3.279181645827e-10       2.475732982414e-12       1.176392370415e-11       0.000000000000e+00 
  354       3.245970274987e-10       2.495265276481e-12       1.156180763460e-11       0.000000000000e+00 
  355       3.213258137594e-10       2.514475366207e-12       1.135621782127e-11       0.000000000000e+00 
  356       3.181052100067e-10       2.533354110617e-12       1.114724136288e-11       0.000000000000e+00 
  357       3.149358944735e-10       2.551892278199e-12       1.093496778185e-11       0.000000000000e+00 
  358       3.118185368563e-10       2.570080546560e-12       1.071948904171e-11       0.000000000000e+00 
  359       3.087537981877e-10       2.587909502068e-12       1.050089956443e-11       0.000000000000e+00 
  360       3.057423307087e-10       2.605369639503e-12       1.027929624789e-11       0.000000000000e+00 
  361       3.027847777415e-10       2.622451361703e-12       1.005477848319e-11       0.000000000000e+00 
  362       2.998817735617e-10       2.639144979213e-12       9.827448172072e-12       0.000000000000e+00 
  363       2.970339432711e-10       2.655440709934e-12       9.597409744333e-12       0.000000000000e+00 
  364       2.942419026699e-10       2.671328678769e-12       9.364770175169e-12       0.000000000000e+00 
  365       2.915062581293e-10       2.686798917272e-12       9.129639002587e-12       0.000000000000e+00 
  366       2.888276064642e-10       2.701841363296e-12       8.892128344791e-12       0.000000000000e+00 
  367       2.862065348054e-10       2.716445860640e-12       8.652352917566e-12       0.000000000000e+00 
  368       2.836436204722e-10       2.730602158699e-12       8.410430051671e-12       0.000000000000e+00 
  369       2.811394308450e-10       2.744299912110e-12       8.166479710224e-12       0.000000000000e+00 
  370       2.786945232377e-10       2.757528680400e-12       7.920624506093e-12       0.000000000000e+00 
  371       2.763093835302e-10       2.770279209000e-12       7.672981018063e-12       0.000000000000e+00 
  372       2.739842396807e-10       2.782547328244e-12       7.423633329319e-12       0.000000000000e+00 
  373       2.717192406714e-10       2.794330206135e-12       7.172658488386e-12       0.000000000000e+00 
  374       2.695145169102e-10       2.805625081501e-12       6.920135126738e-12       0.000000000000e+00 
  375       2.673701800502e-10       2.816429264756e-12       6.666143468613e-12       0.000000000000e+00 
  376       2.652863228086e-10       2.826740138665e-12       6.410765340845e-12       0.000000000000e+00 
  377       2.632630187861e-10       2.836555159104e-12       6.154084182678e-12       0.000000000000e+00 
  378       2.613003222860e-10       2.845871855823e-12       5.896185055596e-12       0.000000000000e+00 
  379       2.593982681339e-10       2.854687833208e-12       5.637154653141e-12       0.000000000000e+00 
  380       2.575568714964e-10       2.863000771042e-12       5.377081310739e-12       0.000000000000e+00 
  381       2.557761277006e-10       2.870808425268e-12       5.116055015518e-12       0.000000000000e+00 
  382       2.540560120533e-10       2.878108628754e-12       4.854167416138e-12       0.000000000000e+00 
  383       2.523964796603e-10       2.884899292048e-12       4.591511832606e-12       0.000000000000e+00 
  384       2.507974652459e-10       2.891178404147e-12       4.328183266103e-12       0.000000000000e+00 
  385       2.492588829714e-10       2.896944033256e-12       4.064278408807e-12       0.000000000000e+00 
  386       2.477806262551e-10       2.902194327551e-12       3.799895653714e-12       0.000000000000e+00 
  387       2.463625675913e-10       2.906927515938e-12       3.535135104461e-12       0.000000000000e+00 
  388       2.450045583695e-10       2.911141908822e-12       3.270098585150e-12       0.000000000000e+00 
  389       2.437064286935e-10       2.914835898861e-12       3.004889650169e-12       0.000000000000e+00 
  390       2.424679872010e-10       2.918007961734e-12       2.739613594017e-12       0.000000000000e+00 
  391       2.412890208826e-10       2.920656656901e-12       2.474377461122e-12       0.000000000000e+00 
  392       2.401692949013e-10       2.922780628365e-12       2.209290055672e-12       0.000000000000e+00 
  393       2.391085524112e-10       2.924378605433e-12       1.944461951427e-12       0.000000000000e+00 
  394       2.381065143774e-10       2.925449403482e-12       1.680005501553e-12       0.000000000000e+00 
  395       2.371628793949e-10       2.925991924715e-12       1.416034848435e-12       0.000000000000e+00 
  396       2.362773235080e-10       2.926005158930e-12       1.152665933505e-12       0.000000000000e+00 
  397       2.354495000292e-10       2.925488184276e-12       8.900165070659e-13       0.000000000000e+00 
  398       2.346790393590e-10       2.924440168019e-12       6.282061381085e-13       0.000000000000e+00 
  399       2.339655488047e-10       2.922860367304e-12       3.673562241396e-13       0.000000000000e+00 
  400       2.333086124000e-10       2.920748129914e-12       1.075900010025e-13       0.000000000000e+00 
  401       2.327077907237e-10       2.918102895035e-12      -1.509674473002e-13       0.000000000000e+00 
  402       2.321626207198e-10       2.914924194016e-12      -4.081891787836e-13       0.000000000000e+00 
  403       2.316726155157e-10       2.911211651135e-12      -6.639463836578e-13       0.000000000000e+00 
  404       2.312372642425e-10       2.906964984356e-12      -9.181083745054e-13       0.000000000000e+00 
  405       2.308560318536e-10       2.902184006094e-12      -1.170542576458e-12       0.000000000000e+00 
  406       2.305283589439e-10       2.896868623978e-12      -1.421114517376e-12       0.000000000000e+00 
  407       2.302536615695e-10       2.891018841609e-12      -1.669687818021e-12       0.000000000000e+00 
  408       2.300313310666e-10       2.884634759327e-12      -1.916124182238e-12       0.000000000000e+00 
  409       2.298607338710e-10       2.877716574970e-12      -2.160283387130e-12       0.000000000000e+00 
  410       2.297412518727e-10       2.870265306853e-12      -2.402037466523e-12       0.000000000000e+00 
  411       2.296724054250e-10       2.862284989356e-12      -2.641313834878e-12       0.000000000000e+00 
  412       2.296537343373e-10       2.853780556597e-12      -2.878053671464e-12       0.000000000000e+00 
  413       2.296847575815e-10       2.844757128515e-12      -3.112197865319e-12       0.000000000000e+00 
  414       2.297649731401e-10       2.835220012142e-12      -3.343687015540e-12       0.000000000000e+00 
  415       2.298938578544e-10       2.825174702883e-12      -3.572461431561e-12       0.000000000000e+00 
  416       2.300708672725e-10       2.814626885793e-12      -3.798461133442e-12       0.000000000000e+00 
  417       2.302954354975e-10       2.803582436852e-12      -4.021625852155e-12       0.000000000000e+00 
  418       2.305669750357e-10       2.792047424238e-12      -4.241895029862e-12       0.000000000000e+00 
  419       2.308848766446e-10       2.780028109611e-12      -4.459207820208e-12       0.000000000000e+00 
  420       2.312485091808e-10       2.767530949382e-12      -4.673503088600e-12       0.000000000000e+00 
  421       2.316572194485e-10       2.754562595996e-12      -4.884719412493e-12       0.000000000000e+00 
  422       2.321103320476e-10       2.741129899201e-12      -5.092795081674e-12       0.000000000000e+00 
