# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  308       5.126455011594e-10       1.417885551904e-12       1.630054470309e-11       0.000000000000e+00 
  309       5.080398590592e-10       1.442865169358e-12       1.630543367342e-11       0.000000000000e+00 
  310       5.034358170135e-10       1.467926956736e-12       1.630518030452e-11       0.000000000000e+00 
  311       4.988346787110e-10       1.493062677754e-12       1.629978017021e-11       0.000000000000e+00 
  312       4.942377592320e-10       1.518263915532e-12       1.628923045323e-11       0.000000000000e+00 
  313       4.896463850468e-10       1.543522071298e-12       1.627352996224e-11       0.000000000000e+00 
  314       4.850618940135e-10       1.568828363095e-12       1.625267914892e-11       0.000000000000e+00 
  315       4.804856353758e-10       1.594173824482e-12       1.622668012503e-11       0.000000000000e+00 
  316       4.759189697614e-10       1.619549303240e-12       1.619553667945e-11       0.000000000000e+00 
  317       4.713632691795e-10       1.644945460076e-12       1.615925429522e-11       0.000000000000e+00 
  318       4.668199170193e-10       1.670352767327e-12       1.611784016667e-11       0.000000000000e+00 
  319       4.622903080476e-10       1.695761507665e-12       1.607130321639e-11       0.000000000000e+00 
  320       4.577758484070e-10       1.721161772801e-12       1.601965411235e-11       0.000000000000e+00 
  321       4.532779556139e-10       1.746543462189e-12       1.596290528494e-11       0.000000000000e+00 
  322       4.487980585561e-10       1.771896281731e-12       1.590107094403e-11       0.000000000000e+00 
  323       4.443375974915e-10       1.797209742481e-12       1.583416709602e-11       0.000000000000e+00 
  324       4.398980240455e-10       1.822473159348e-12       1.576221156091e-11       0.000000000000e+00 
  325       4.354808012091e-10       1.847675649803e-12       1.568522398935e-11       0.000000000000e+00 
  326       4.310874033371e-10       1.872806132582e-12       1.560322587971e-11       0.000000000000e+00 
  327       4.267193161460e-10       1.897853326388e-12       1.551624059513e-11       0.000000000000e+00 
  328       4.223780367118e-10       1.922805748600e-12       1.542429338057e-11       0.000000000000e+00 
  329       4.180650734684e-10       1.947651713973e-12       1.532741137988e-11       0.000000000000e+00 
  330       4.137819462049e-10       1.972379333346e-12       1.522562365288e-11       0.000000000000e+00 
  331       4.095301860645e-10       1.996976512344e-12       1.511896119237e-11       0.000000000000e+00 
  332       4.053112173672e-10       2.021431832135e-12       1.500745736311e-11       0.000000000000e+00 
  333       4.011259973889e-10       2.045737236815e-12       1.489114920488e-11       0.000000000000e+00 
  334       3.969753608594e-10       2.069885460761e-12       1.477007621965e-11       0.000000000000e+00 
  335       3.928601365888e-10       2.093869156822e-12       1.464427997226e-11       0.000000000000e+00 
  336       3.887811473375e-10       2.117680895978e-12       1.451380410794e-11       0.000000000000e+00 
  337       3.847392096859e-10       2.141313167002e-12       1.437869436985e-11       0.000000000000e+00 
  338       3.807351339040e-10       2.164758376123e-12       1.423899861656e-11       0.000000000000e+00 
  339       3.767697238214e-10       2.188008846688e-12       1.409476683960e-11       0.000000000000e+00 
  340       3.728437766966e-10       2.211056818820e-12       1.394605118093e-11       0.000000000000e+00 
  341       3.689580830869e-10       2.233894449086e-12       1.379290595052e-11       0.000000000000e+00 
  342       3.651134267186e-10       2.256513810152e-12       1.363538764383e-11       0.000000000000e+00 
  343       3.613105843557e-10       2.278906890449e-12       1.347355495931e-11       0.000000000000e+00 
  344       3.575503256706e-10       2.301065593834e-12       1.330746881595e-11       0.000000000000e+00 
  345       3.538334131134e-10       2.322981739252e-12       1.313719237078e-11       0.000000000000e+00 
  346       3.501606017814e-10       2.344647060396e-12       1.296279103640e-11       0.000000000000e+00 
  347       3.465326392894e-10       2.366053205369e-12       1.278433249848e-11       0.000000000000e+00 
  348       3.429502656389e-10       2.387191736348e-12       1.260188673327e-11       0.000000000000e+00 
  349       3.394142130879e-10       2.408054129244e-12       1.241552602514e-11       0.000000000000e+00 
  350       3.359252060210e-10       2.428631773364e-12       1.222532498411e-11       0.000000000000e+00 
  351       3.324839608188e-10       2.448915971071e-12       1.203136056329e-11       0.000000000000e+00 
  352       3.290911857274e-10       2.468897937449e-12       1.183371207651e-11       0.000000000000e+00 
  353       3.257475807287e-10       2.488568799964e-12       1.163246121572e-11       0.000000000000e+00 
  354       3.224538374096e-10       2.507919598123e-12       1.142769206860e-11       0.000000000000e+00 
  355       3.192106388322e-10       2.526941283137e-12       1.121949113603e-11       0.000000000000e+00 
  356       3.160186594030e-10       2.545624717586e-12       1.100794734961e-11       0.000000000000e+00 
  357       3.128785647429e-10       2.563960675076e-12       1.079315208919e-11       0.000000000000e+00 
  358       3.097910115571e-10       2.581939839903e-12       1.057519920036e-11       0.000000000000e+00 
  359       3.067566475043e-10       2.599552806714e-12       1.035418501201e-11       0.000000000000e+00 
  360       3.037761110671e-10       2.616790080171e-12       1.013020835382e-11       0.000000000000e+00 
  361       3.008500314210e-10       2.633642074608e-12       9.903370573750e-12       0.000000000000e+00 
  362       2.979790283048e-10       2.650099113699e-12       9.673775555620e-12       0.000000000000e+00 
  363       2.951637118897e-10       2.666151430113e-12       9.441529736572e-12       0.000000000000e+00 
  364       2.924046826496e-10       2.681789165182e-12       9.206742124611e-12       0.000000000000e+00 
  365       2.897025312303e-10       2.697002368557e-12       8.969524316117e-12       0.000000000000e+00 
  366       2.870578383196e-10       2.711780997874e-12       8.729990513361e-12       0.000000000000e+00 
  367       2.844711745168e-10       2.726114918415e-12       8.488257542023e-12       0.000000000000e+00 
  368       2.819431002027e-10       2.739993902767e-12       8.244444868705e-12       0.000000000000e+00 
  369       2.794741654088e-10       2.753407630487e-12       7.998674618453e-12       0.000000000000e+00 
  370       2.770649096875e-10       2.766345687761e-12       7.751071592269e-12       0.000000000000e+00 
  371       2.747158019126e-10       2.778798870106e-12       7.501754199297e-12       0.000000000000e+00 
  372       2.724270573504e-10       2.790763147331e-12       7.250806826526e-12       0.000000000000e+00 
  373       2.701988131803e-10       2.802235852946e-12       6.998306423061e-12       0.000000000000e+00 
  374       2.680311877364e-10       2.813214395912e-12       6.744331497509e-12       0.000000000000e+00 
  375       2.659242803253e-10       2.823696261432e-12       6.488962127599e-12       0.000000000000e+00 
  376       2.638781710429e-10       2.833679011753e-12       6.232279969798e-12       0.000000000000e+00 
  377       2.618929205928e-10       2.843160286954e-12       5.974368268926e-12       0.000000000000e+00 
  378       2.599685701028e-10       2.852137805742e-12       5.715311867777e-12       0.000000000000e+00 
  379       2.581051409434e-10       2.860609366251e-12       5.455197216731e-12       0.000000000000e+00 
  380       2.563026345443e-10       2.868572846831e-12       5.194112383375e-12       0.000000000000e+00 
  381       2.545610322129e-10       2.876026206846e-12       4.932147062119e-12       0.000000000000e+00 
  382       2.528802949508e-10       2.882967487467e-12       4.669392583812e-12       0.000000000000e+00 
  383       2.512603632720e-10       2.889394812470e-12       4.405941925358e-12       0.000000000000e+00 
  384       2.497011570202e-10       2.895306389027e-12       4.141889719338e-12       0.000000000000e+00 
  385       2.482025751861e-10       2.900700508500e-12       3.877332263620e-12       0.000000000000e+00 
  386       2.467644957250e-10       2.905575547241e-12       3.612367530980e-12       0.000000000000e+00 
  387       2.453867753747e-10       2.909929967381e-12       3.347095178720e-12       0.000000000000e+00 
  388       2.440692494721e-10       2.913762317629e-12       3.081616558283e-12       0.000000000000e+00 
  389       2.428117317715e-10       2.917071234063e-12       2.816034724868e-12       0.000000000000e+00 
  390       2.416140142618e-10       2.919855440927e-12       2.550454447051e-12       0.000000000000e+00 
  391       2.404758669840e-10       2.922113751427e-12       2.284982216401e-12       0.000000000000e+00 
  392       2.393970378486e-10       2.923845068521e-12       2.019726257094e-12       0.000000000000e+00 
  393       2.383772524531e-10       2.925048385718e-12       1.754796535535e-12       0.000000000000e+00 
  394       2.374162138997e-10       2.925722787872e-12       1.490304769969e-12       0.000000000000e+00 
  395       2.365136026127e-10       2.925867451975e-12       1.226364440103e-12       0.000000000000e+00 
  396       2.356690761559e-10       2.925481647952e-12       9.630907967209e-13       0.000000000000e+00 
  397       2.348822690500e-10       2.924564739459e-12       7.006008713002e-13       0.000000000000e+00 
  398       2.341527925904e-10       2.923116184671e-12       4.390134856295e-13       0.000000000000e+00 
  399       2.334802346644e-10       2.921135537086e-12       1.784492614254e-13       0.000000000000e+00 
  400       2.328641595688e-10       2.918622446309e-12      -8.096937005061e-14       0.000000000000e+00 
  401       2.323041078277e-10       2.915576658856e-12      -3.391181583751e-13       0.000000000000e+00 
  402       2.317995960093e-10       2.911998018944e-12      -5.958710243459e-13       0.000000000000e+00 
  403       2.313501165439e-10       2.907886469285e-12      -8.511000503649e-13       0.000000000000e+00 
  404       2.309551375414e-10       2.903242051884e-12      -1.104675470821e-12       0.000000000000e+00 
  405       2.306141026086e-10       2.898064908832e-12      -1.356465662474e-12       0.000000000000e+00 
  406       2.303264306667e-10       2.892355283100e-12      -1.606337134837e-12       0.000000000000e+00 
  407       2.300915157688e-10       2.886113519334e-12      -1.854154520558e-12       0.000000000000e+00 
  408       2.299087269177e-10       2.879340064650e-12      -2.099780565805e-12       0.000000000000e+00 
  409       2.297774078828e-10       2.872035469430e-12      -2.343076120650e-12       0.000000000000e+00 
  410       2.296968770182e-10       2.864200388114e-12      -2.583900129448e-12       0.000000000000e+00 
  411       2.296664730271e-10       2.855836288585e-12      -2.822124387532e-12       0.000000000000e+00 
  412       2.296856944098e-10       2.846947606314e-12      -3.057678405362e-12       0.000000000000e+00 
  413       2.297540645847e-10       2.837539667884e-12      -3.290506110671e-12       0.000000000000e+00 
  414       2.298710862360e-10       2.827617990578e-12      -3.520551226190e-12       0.000000000000e+00 
  415       2.300362411642e-10       2.817188283670e-12      -3.747757270501e-12       0.000000000000e+00 
  416       2.302489901361e-10       2.806256449724e-12      -3.972067558879e-12       0.000000000000e+00 
  417       2.305087727343e-10       2.794828585891e-12      -4.193425204140e-12       0.000000000000e+00 
  418       2.308150072082e-10       2.782910985206e-12      -4.411773117491e-12       0.000000000000e+00 
  419       2.311670903231e-10       2.770510137884e-12      -4.627054009377e-12       0.000000000000e+00 
  420       2.315643972110e-10       2.757632732615e-12      -4.839210390327e-12       0.000000000000e+00 
  421       2.320062812202e-10       2.744285657866e-12      -5.048184571801e-12       0.000000000000e+00 
  422       2.324920737656e-10       2.730476003174e-12      -5.253918667039e-12       0.000000000000e+00 
